id_respuesta,pilar,afirmacion_material,tipo_afirmacion,fuentes_asociadas,id_src,url_o_referencia,calidad_fuente,respaldo_efectivo,es_inferencia,es_ejemplo_sintetico,limitacion_verificacion,estado_afirmacion,observaciones
JEV-P04-017,P04,"Los modelos de lenguaje y clasificadores semánticos son vulnerables a correlaciones espurias (Spurious Correlations) y atajos de razonamiento (Shortcut Learning): patrones estadísticos en los que el modelo basa su predicción en características superficiales irrelevantes (el tono formal vs. coloquial de un mensaje, el orden de las claves JSON, el nombre de una persona, el canal de ingreso o el largo del texto) en lugar de fundamentarse en la lógica fáctica de la evidencia.",medido,"SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0016: LangChain: What Is Jev? Guide to TypeSafe AI's System One Model | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK)",SRC-0002; SRC-0004; SRC-0016; SRC-0040,https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://www.langchain.com/blog/building-a-harness-with-jev | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a),Canónico interno; Proveedor; Tercero técnico,si,no,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P04-018,P04,"El diseño de un validador previo en la arquitectura de Jev 1.13 enfrenta un dilema crítico de ingeniería: - Si el validador es excesivamente laxo, permite que cargas incompletas, truncadas o corruptas lleguen a Jev, provocando llamadas costosas inútiles, alucinaciones inductivas y fallas de calibración por falta de hechos esenciales. - Si el validador es excesivamente rígido (exigiendo que el 100% de los campos de un formulario estén poblados), descarta sistemáticamente casos límite válidos pero atípicos (e.g., un cliente joven sin historial bancario que adjunta un contrato de trabajo, o una empresa recién constituida que carece de balance anual del año anterior).",medido,"SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0036: A Survey of Hierarchical Classification Across Different Application Domains | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK)",SRC-0002; SRC-0004; SRC-0036; SRC-0040,https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://doi.org/10.1007/s10618-010-0175-9 | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a),Canónico interno; Independiente académico; Proveedor,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P04-019,P04,"En procesos operativos de larga duración (e.g., una postulación de financiamiento vehicular que dura 10 días en Wheelwork, o una orden de cobertura financiera que permanece latente durante horas en QRT), reutilizar ciegamente el payload state recopilado en pasos anteriores introduce el riesgo de Decisiones sobre Realidades Fantasma (Stale Context Decisions): dictámenes emitidos por Jev 1.13 basados en saldos de cuenta agotados, tipos de cambio desactualizados, antecedentes crediticios caducados o identidades revocadas. Para garantizar que toda inferencia en flujos asíncronos y multietapa se ejecute sobre información vigente sin re-extraer innecesariamente datos inmutables, la arquitectura debe implementar una Política Multicapa de Ciclo de Vida del Contexto (Context Lifecycle & TTL): 1.",documentado,"SRC-0020: GitHub Gist: pjburnhill — Comprehensive Project Reference for Jev | SRC-0037: Calibrate Before Use: Improving Few-Shot Performance of Language Models | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK)",SRC-0020; SRC-0037; SRC-0039; SRC-0040,https://gist.github.com/pjburnhill/adf8d28efcad9df037bfdece178ef965 | https://arxiv.org/abs/2102.09690 | https://docs.typesafe.ai/api | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a),Canónico interno; Independiente académico; Proveedor; Tercero comunitario,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P04-020,P04,"Un esquema de datos (declarado en Pydantic, JSONSchema o TypeScript) es una especificación puramente formal que resulta insuficiente por sí sola para garantizar la seguridad en producción de sistemas basados en Jev 1.13. Sin una batería de casos canónicos concretos y versionados, los desarrolladores interpretan ambiguamente los campos, los cambios en los prompts rompen casos atípicos y los validadores de CPU fallan silenciosamente ante entradas patológicas.",medido,"SRC-0002: TypeSafe AI Official Documentation | SRC-0004: Capability Jaggedness & Decision Boundaries in Jev 1.13 | SRC-0038: Patterns of Distributed Systems & Decoupled Execution (CQRS / Sagas) | SRC-0040: Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK)",SRC-0002; SRC-0004; SRC-0038; SRC-0040,https://docs.typesafe.ai/ | https://docs.typesafe.ai/model-jaggedness/jev-1.13 | https://martinfowler.com/bliki/CQRS.html | Cuaderno canónico P04 (97480264-ff2c-4816-9dec-4b8ce071500a),Canónico interno; Literatura de arquitectura software; Proveedor,si,no,si,salida_no_preservada_mcp,pendiente_de_medicion_local,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P05-001,P05,"En Jev 1.13, los valores numéricos devueltos por la API de TypeSafe System One (POST /v1/systemone) poseen un significado matemático probabilístico condicional formal según la primitiva evaluada: 1. Vectores de probabilidad en Choice: Vector estocástico normalizado $\mathbf{p} = [p1, p2, \dots, pK]$ obtenido mediante la transformación Softmax sobre los logits reales densos de las $K$ opciones: $$pk = \frac{e^{zk}}{\sum{j=1}^K e^{zj}}, \quad \sum{k=1}^K pk = 1.0, \quad pk \in [0, 1]$$ Representa la creencia subjetiva del modelo sobre la verosimilitud relativa de cada alternativa mutuamente excluyente dado el estado textual (state).",documentado,SRC-0002: TypeSafe AI Official Documentation | SRC-0003: TypeSafe AI: Confidence & Calibration | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0035: The Foundations of Cost-Sensitive Learning | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone),SRC-0002; SRC-0003; SRC-0028; SRC-0030; SRC-0035; SRC-0039,"https://docs.typesafe.ai/ | https://docs.typesafe.ai/confidence | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | https://arxiv.org/abs/1706.04599 | https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf | https://docs.typesafe.ai/api",Independiente académico; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 6 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P05-002,P05,"En la evaluación de modelos de inteligencia artificial y clasificadores probabilísticos como Jev 1.13, confundir Exactitud (Accuracy), Discriminación (Ranking / AUC-ROC), Calibración (Probabilistic Reliability) y Utilidad Empresarial (Expected Economic Value) es la causa principal de despliegues que generan pérdidas financieras catastróficas pese a exhibir métricas académicas aparentemente excelentes. Estas cuatro dimensiones miden propiedades matemáticas e industriales completamente distintas: 1.",medido,"SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0033: Fundamentos de Clasificación Ordinal y Matriz de Costes | SRC-0035: The Foundations of Cost-Sensitive Learning | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0042: Niculescu-Mizil & Caruana (2005): Predicting Good Probabilities With Supervised Learning | SRC-0044: Brier (1950): Verification of Forecasts Expressed in Terms of Probability",SRC-0030; SRC-0033; SRC-0035; SRC-0041; SRC-0042; SRC-0044,https://arxiv.org/abs/1706.04599 | https://en.wikipedia.org/wiki/Ordinal_classification | https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | https://doi.org/10.1145/1102351.1102430 | https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,Canónico interno; Independiente académico; Literatura general,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 6 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P05-003,P05,"Las afirmaciones de calibración provistas por TypeSafe AI ($ECE \approx 0.03$) constituyen únicamente evidencia de laboratorio en la distribución de origen del proveedor (predominantemente benchmarks académicos en inglés como MNLI, HellaSwag y tareas de clasificación general). En estadística del aprendizaje automático, es un principio demostrado que la calibración probabilística no se transfiere invariante bajo desplazamiento de dominio (Covariate Shift o Concept Shift).",documentado,"SRC-0003: TypeSafe AI: Confidence & Calibration | SRC-0028: Benchmarks Comunitarios de Calibración (scienthoon & yodablocks) | SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0044: Brier (1950): Verification of Forecasts Expressed in Terms of Probability",SRC-0003; SRC-0028; SRC-0030; SRC-0041; SRC-0044,"https://docs.typesafe.ai/confidence | GitHub: scienthoon/jev-ood-calibration, yodablocks/jev-orderby-bench | https://arxiv.org/abs/1706.04599 | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2",Canónico interno; Independiente académico; Proveedor; Tercero independiente,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 5 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P05-004,P05,"Tratar las decisiones automatizadas como un interruptor binario (""aprobar vs. rechazar"") es un antipatrón destructivo en sistemas de producción.",medido,"SRC-0020: GitHub Gist: pjburnhill — Comprehensive Project Reference for Jev | SRC-0029: Geifman & El-Yaniv (2017): Selective Classification for Deep Neural Networks | SRC-0032: Mozannar & Sontag (2020): Consistent Estimators for Learning to Defer to an Expert | SRC-0035: The Foundations of Cost-Sensitive Learning | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK)",SRC-0020; SRC-0029; SRC-0032; SRC-0035; SRC-0039; SRC-0041,https://gist.github.com/pjburnhill/adf8d28efcad9df037bfdece178ef965 | https://arxiv.org/abs/1705.08500 | https://arxiv.org/abs/2006.01862 | https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf | https://docs.typesafe.ai/api | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc),Canónico interno; Independiente académico; Proveedor; Tercero comunitario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 6 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P05-005,P05,Imponer un umbral universal de confianza fijo (como el clásico $\tau = 0.50$ o un conservador $\tau = 0.80$) para todas las decisiones de una empresa es uno de los errores de ingeniería financiera más dañinos en sistemas basados en IA. Esta práctica asume falsamente que todos los errores tienen la misma gravedad económica y que todas las transacciones ponen en riesgo el mismo capital.,medido,"SRC-0020: GitHub Gist: pjburnhill — Comprehensive Project Reference for Jev | SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0035: The Foundations of Cost-Sensitive Learning | SRC-0039: TypeSafe AI System One API Reference & State Specs (POST /v1/systemone) | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK)",SRC-0020; SRC-0030; SRC-0035; SRC-0039; SRC-0041,https://gist.github.com/pjburnhill/adf8d28efcad9df037bfdece178ef965 | https://arxiv.org/abs/1706.04599 | https://cdn.aaai.org/IJCAI/2001/IJCAI01-135.pdf | https://docs.typesafe.ai/api | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc),Canónico interno; Independiente académico; Proveedor; Tercero comunitario,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 5 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P05-006,P05,"Evaluar la calidad probabilística de Jev 1.13 exige comprender qué faceta matemática captura y qué puntos ciegos presenta cada una de las tres métricas canónicas de calibración: Brier Score, Log Loss (Negative Log-Likelihood, NLL) y Curvas de Fiabilidad (Reliability Diagrams). Ninguna de ellas es autosuficiente por sí sola: 1.",documentado,"SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0042: Niculescu-Mizil & Caruana (2005): Predicting Good Probabilities With Supervised Learning | SRC-0044: Brier (1950): Verification of Forecasts Expressed in Terms of Probability",SRC-0030; SRC-0041; SRC-0042; SRC-0044,https://arxiv.org/abs/1706.04599 | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | https://doi.org/10.1145/1102351.1102430 | https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,Canónico interno; Independiente académico,si,no,si,salida_no_preservada_mcp,validado_inspeccion_sdk,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
JEV-P05-007,P05,"El Error de Calibración Esperado (Expected Calibration Error, ECE) es la métrica de facto promovida por la industria y citada por TypeSafe AI para certificar la honestidad probabilística de Jev 1.13. Sin embargo, en estadística teórica se ha demostrado que el estimador empírico estándar $\widehat{\text{ECE}}$ posee dos patologías críticas: sesgo positivo de muestra finita (finite-sample upward bias) y dependencia extrema del esquema de partición en intervalos (binning).",medido,"SRC-0003: TypeSafe AI: Confidence & Calibration | SRC-0030: Guo et al. (2017): On Calibration of Modern Neural Networks | SRC-0041: Documentos Analíticos Canónicos P05 (P05_DEEP_DIVE, EVIDENCE_MAP, CALIBRATION_PLAYBOOK) | SRC-0044: Brier (1950): Verification of Forecasts Expressed in Terms of Probability",SRC-0003; SRC-0030; SRC-0041; SRC-0044,https://docs.typesafe.ai/confidence | https://arxiv.org/abs/1706.04599 | Cuaderno canónico P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc) | https://doi.org/10.1175/1520-0493(1950)078<0001:VOFEIT>2.0.CO;2,Canónico interno; Independiente académico; Proveedor,si,no,si,salida_no_preservada_mcp,validado_documental,Evaluación técnica contrastada frente a 4 fuentes catalogadas. Respaldo en marco TypeSafe SDK 0.7.0 y especificación System One. NotebookLM registrado como consulta_no_verificable.
