id,pilar,pregunta,puntuacion_alcance,justificacion_alcance,puntuacion_evidencia,justificacion_evidencia,puntuacion_exactitud,justificacion_exactitud,puntuacion_utilidad,justificacion_utilidad,puntuacion_validacion,justificacion_validacion,puntuacion_total,evidencia_observada,deficiencia_residual,estado,fecha,metodo_calculo
JEV-P02-001,P02,¿Qué componentes del entrenamiento y de la inferencia están realmente divulgados y cuáles siguen sin documentación pública suficiente?,4,"Alcance específico y bien delimitado para JEV-P02-001: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué componentes del entrenamiento y de la inferen...'.",4,"Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0012, SRC-0024, SRC-0025, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué componentes del entrenamiento y de la inferen...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0012, SRC-0024, SRC-0025, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-002,P02,"¿Qué significa RLCD en la fuente original pertinente y cómo se relaciona, si está documentado, con el entrenamiento de Jev?",4,"Alcance específico y bien delimitado para JEV-P02-002: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué significa RLCD en la fuente original pertinen...'.",4,"Contraste documental sólido con 5 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0023, SRC-0024, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas.,5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué significa RLCD en la fuente original pertinen...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0023, SRC-0024, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-003,P02,¿En qué se diferencia RLCD de otros métodos de entrenamiento citados y qué diferencias son metodológicas frente a específicas de este producto?,4,"Alcance específico y bien delimitado para JEV-P02-003: aborda supuestos, términos y condiciones de aplicabilidad para '¿En qué se diferencia RLCD de otros métodos de ent...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0023, SRC-0024, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿En qué se diferencia RLCD de otros métodos de ent...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0023, SRC-0024, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-004,P02,"¿Cómo describe el proveedor el proceso desde una entrada hasta una decisión, y dónde termina la descripción comprobada del mecanismo?",4,"Alcance específico y bien delimitado para JEV-P02-004: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo describe el proveedor el proceso desde una e...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0015, SRC-0025, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo describe el proveedor el proceso desde una e...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0015, SRC-0025, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-005,P02,"¿Qué relación entre mecanismo interno y contrato externo está documentada, y qué conductas de API no revelan por sí mismas la arquitectura?",4,"Alcance específico y bien delimitado para JEV-P02-005: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué relación entre mecanismo interno y contrato e...'.",4,"Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0024, SRC-0025, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué relación entre mecanismo interno y contrato e...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0024, SRC-0025, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-006,P02,¿Qué significa muestreo paralelo en las fuentes y qué ventajas o límites dependen del número y de la dependencia entre muestras?,4,"Alcance específico y bien delimitado para JEV-P02-006: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué significa muestreo paralelo en las fuentes y ...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué significa muestreo paralelo en las fuentes y ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0026, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-007,P02,"¿Qué se sabe sobre modelos de base, datos y objetivos de entrenamiento, y qué afirmaciones frecuentes carecen de soporte público?",4,"Alcance específico y bien delimitado para JEV-P02-007: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué se sabe sobre modelos de base, datos y objeti...'.",4,"Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0023, SRC-0024, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas.,5,"Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué se sabe sobre modelos de base, datos y objeti...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0023, SRC-0024, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-008,P02,"¿Qué diferencias prácticas hay entre producir una decisión tipada y generar texto sujeto a un esquema, manteniendo fija la tarea?",4,"Alcance específico y bien delimitado para JEV-P02-008: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué diferencias prácticas hay entre producir una ...'.",4,"Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0010, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,Formulación conceptual rigurosa de invariantes y contratos sin errores lógicos ni afirmaciones de SDK obsoletas.,5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué diferencias prácticas hay entre producir una ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0005, SRC-0010, SRC-0026, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-009,P02,¿Qué propiedades de repetibilidad pueden ensayarse externamente sin confundir un resultado estable con determinismo garantizado?,4,"Alcance específico y bien delimitado para JEV-P02-009: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué propiedades de repetibilidad pueden ensayarse...'.",4,"Contraste documental sólido con 7 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0010, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué propiedades de repetibilidad pueden ensayarse...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0009, SRC-0010, SRC-0026, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-010,P02,"¿Qué dependencia de longitud, número de opciones o concurrencia puede formularse como hipótesis comprobable de latencia?",4,"Alcance específico y bien delimitado para JEV-P02-010: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué dependencia de longitud, número de opciones o...'.",4,"Contraste documental sólido con 6 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0004, SRC-0021, SRC-0026, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,"Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué dependencia de longitud, número de opciones o...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0004, SRC-0021, SRC-0026, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P02-011,P02,"¿Qué implica la arquitectura documentada para tareas de cálculo, planificación extensa o generación de explicaciones, y qué exige otro componente?",4,"Alcance específico y bien delimitado para JEV-P02-011: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué implica la arquitectura documentada para tare...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0014, SRC-0027); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",5,Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué implica la arquitectura documentada para tare...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0002, SRC-0014, SRC-0027. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P02.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
