id,hash_inicial,requisitos_especificos,defectos,evidencia_consultada,accion,estado_correccion,rubrica_alcance,rubrica_evidencia,rubrica_exactitud,rubrica_utilidad,rubrica_validacion,autoevaluador,revision_externa,bloqueo,hash_final,justificacion_rubrica
JEV-P05-012,226a8f3f748e556eb6291c952e26894216f9b8bbc8b4d2790eccb239a39dc9b2,Responder estrictamente a: ¿Qué muestran las curvas de riesgo frente a cobertura y cómo incorporar el costo de los casos escalados a humanos?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,9b52f9354d90cb98371103ecb53e7111e919fbeeefc21113d5e3059a5b37b482,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-012: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué muestran las curvas de riesgo frente a cobert...'. Evidencia (4/5): Contraste documental sólido con 4 fuentes catalogadas (SRC-0020, SRC-0029, SRC-0032, SRC-0041); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué muestran las curvas de riesgo frente a cobert...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-013,34d7454abd33616943f5e75a7cbfd1e9b088c66df272e60b95fdd1004100fce8,"Responder estrictamente a: ¿Qué métodos de recalibración podrían evaluarse y qué datos, supuestos y riesgos de sobreajuste requiere cada uno?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,a877d66fb283168da9009895ec9fc611246df201d2ed333f6b56de953889b054,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-013: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué métodos de recalibración podrían evaluarse y ...'. Evidencia (4/5): Contraste documental sólido con 4 fuentes catalogadas (SRC-0030, SRC-0039, SRC-0041, SRC-0042); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué métodos de recalibración podrían evaluarse y ...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-014,ce303da218433386387bd742592e81b0addc39d98ab7b1912c6d309732024976,Responder estrictamente a: ¿Cuándo es pertinente la predicción conforme y qué supuestos impedirían tratar sus garantías como universales en producción?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,18faa5e9f661e265727c90bef55fb5bfc6c7d50c376da6796a90b2750559253e,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-014: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cuándo es pertinente la predicción conforme y qué...'. Evidencia (4/5): Evidencia externa verificable basada en 3 fuentes oficiales (SRC-0039, SRC-0041, SRC-0043); reducida a 4/5 por centinela de herramienta no expuesta. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cuándo es pertinente la predicción conforme y qué...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-015,96bcf8e08db245f56b17155cf33c237afd66957d01b07b458eda193e44ede506,Responder estrictamente a: ¿Cómo distinguir desacuerdo razonable entre etiquetas humanas de mala calibración o errores del modelo?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,12abbd31b7779930a0ef3014a192efa9688c6667ea8de6eac025a7a6c515495d,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-015: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo distinguir desacuerdo razonable entre etique...'. Evidencia (4/5): Evidencia externa verificable basada en 3 fuentes oficiales (SRC-0030, SRC-0039, SRC-0041); reducida a 4/5 por centinela de herramienta no expuesta. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo distinguir desacuerdo razonable entre etique...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-016,91b5c4898c744de697131bbaf4f5947152c7d21ecf506461fd61ee569e7bf771,Responder estrictamente a: ¿Qué significa una salida muy segura ante evidencia insuficiente y qué controles externos pueden detectarla?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,63f44c25b46194873d0ca5f779cbfc3ad3578ba2d650d528c8ea32790a936dae,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-016: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué significa una salida muy segura ante evidenci...'. Evidencia (4/5): Contraste documental sólido con 4 fuentes catalogadas (SRC-0002, SRC-0030, SRC-0039, SRC-0041); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué significa una salida muy segura ante evidenci...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-017,63012166c16a93cb0c33dbaaa0d7270d9d9f843aa61e9e202be3dd0a2de2e793,Responder estrictamente a: ¿Por qué combinar probabilidades de varias decisiones puede ser inválido si sus errores están correlacionados?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,4880f3cd3622e83f18d160e715404bee578ef89e623f69172257b649e42ae1c9,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-017: aborda supuestos, términos y condiciones de aplicabilidad para '¿Por qué combinar probabilidades de varias decisio...'. Evidencia (4/5): Contraste documental sólido con 4 fuentes catalogadas (SRC-0030, SRC-0034, SRC-0039, SRC-0041); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Por qué combinar probabilidades de varias decisio...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-018,1aeea9ed726bd6d4091f1ae31d9d8aa80240bd81a13c04d1ad640b2b05de574b,"Responder estrictamente a: ¿Cómo detectar pérdida de calibración tras cambios de dominio, idioma, taxonomía o versión y decidir cuándo recalibrar?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,2dc764c26f848e2e5ee4fa8ac09bbf75402b55136e6b678c5a163104b0598aea,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-018: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo detectar pérdida de calibración tras cambios...'. Evidencia (4/5): Contraste documental sólido con 4 fuentes catalogadas (SRC-0020, SRC-0030, SRC-0035, SRC-0041); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo detectar pérdida de calibración tras cambios...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-019,73d0bf301153443b443316f92e5929f95d903382a95cb2c287acc5f5c40e82fd,Responder estrictamente a: ¿Cómo presentar incertidumbre a una persona operadora sin inducir confianza excesiva ni convertir cada caso en una revisión innecesaria?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,4,5,4,Antigravity,pendiente,,d302ce5b20e9215194b116e6b877b049f5ec5004a719827e0ca0ee0ad9e61807,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-019: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo presentar incertidumbre a una persona operad...'. Evidencia (4/5): Contraste documental sólido con 5 fuentes catalogadas (SRC-0003, SRC-0030, SRC-0032, SRC-0041, SRC-0045); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (4/5): Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Cómo presentar incertidumbre a una persona operad...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 21/25."
JEV-P05-020,c96aaf53893a6c884958ef5b75c6ba20aee01faa9e295b741e5282884f47601a,"Responder estrictamente a: ¿Qué política documentada de umbrales, revisión y abstención debería acompañar cada piloto de Jev?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P05 (d65c48bf-c7d3-44d4-b0cf-79842f3df7dc), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,5,5,4,Antigravity,pendiente,,d7c6f3628169f71fe9effadd6e795e976d64f54be592de9a23c8896815a09a6b,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P05-020: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué política documentada de umbrales, revisión y ...'. Evidencia (4/5): Contraste documental sólido con 7 fuentes catalogadas (SRC-0003, SRC-0030, SRC-0031, SRC-0035, SRC-0038, SRC-0041, SRC-0045); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (5/5): Contratos técnicos conformes con SDK 0.7.0 (Choice/Score/Noul), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué política documentada de umbrales, revisión y ...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 22/25."
JEV-P06-001,41d73cdedcc83c295e6a339097d28a985c433f7c28cb8d9e2873add7e9d749d6,Responder estrictamente a: ¿Qué hipótesis concreta de utilidad debe aprobar Jev frente a una línea base antes de incorporarlo a un desarrollo?,Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,5,5,4,Antigravity,pendiente,,a41245117f825c2f41f4aae5386461a493a9df3f4e9ab7c043657eccf31047c5,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P06-001: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué hipótesis concreta de utilidad debe aprobar J...'. Evidencia (4/5): Contraste documental sólido con 5 fuentes catalogadas (SRC-0002, SRC-0030, SRC-0035, SRC-0046, SRC-0049); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (5/5): Contratos técnicos conformes con SDK 0.7.0 (Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué hipótesis concreta de utilidad debe aprobar J...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 22/25."
JEV-P06-002,9bf4655705d0021c811b4b34235a576c2da7cbcde6dd8cb8245cd5d5fdd212c5,"Responder estrictamente a: ¿Qué comparadores representan alternativas realistas: reglas, búsqueda, modelos clásicos, modelos pequeños, LLM estructurado o trabajo humano?",Atribución previa rectificada; contratos de API normalizados a spec oficial,"Notebook P06 (9b87f42f-e3f9-49ca-afb4-affe7c6259da), docs.typesafe.ai, repositorios comunitarios","Remediación contractual, estandarización de contratos de API y autorrevisión",en_revision,4,4,5,5,4,Antigravity,pendiente,,6cf5c6319d8c6b84184548063364fa5f9169a539dc2a5a19c4c5e01d800175eb,"Alcance (4/5): Alcance específico y bien delimitado para JEV-P06-002: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué comparadores representan alternativas realist...'. Evidencia (4/5): Contraste documental sólido con 5 fuentes catalogadas (SRC-0001, SRC-0002, SRC-0035, SRC-0046, SRC-0048); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente. Exactitud (5/5): Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python. Utilidad (5/5): Alta transferencia operativa con directrices directas para Wheelwork y QRT ante '¿Qué comparadores representan alternativas realist...'. Validación (4/5): Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red. Total: 22/25."
