id_afirmacion,id_respuesta,pilar,pregunta,texto_afirmacion,fuente_src,titulo_fuente,url_fuente,tipo_relacion_respaldo,limite_epistemico
AF-JEV-P17-015-02,JEV-P17-015,P17,"¿Cómo gestionar edición simultánea, versiones y conflictos para mantener una sola respuesta canónica por pregunta?","Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿cómo gestionar edición simultánea, versiones y conflictos para mantener una sola respuest...",SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-015-03,JEV-P17-015,P17,"¿Cómo gestionar edición simultánea, versiones y conflictos para mantener una sola respuesta canónica por pregunta?","Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿cómo gestionar edición simultánea, versiones y conflictos para mantener una sola respuest...",SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-015-04,JEV-P17-015,P17,"¿Cómo gestionar edición simultánea, versiones y conflictos para mantener una sola respuesta canónica por pregunta?","Fundamentación técnica documentada en Belebele: Parallel Multi-variant Reading Comprehension relativa a ¿cómo gestionar edición simultánea, versiones y conflictos para mantener una sola respuest...",SRC-0051,Fuente SRC-0051,https://arxiv.org/abs/2308.16884,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-016-01,JEV-P17-016,P17,¿Qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan corroboración circular?,Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan co...,SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-016-02,JEV-P17-016,P17,¿Qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan corroboración circular?,Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan co...,SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-016-03,JEV-P17-016,P17,¿Qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan corroboración circular?,Fundamentación técnica documentada en OmniaKey: What Is the Jev Model? TypeSafe System One AI Explained relativa a ¿qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan co...,SRC-0022,Fuente SRC-0022,https://omniakey.com/blog/jev-model-explained,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-016-04,JEV-P17-016,P17,¿Qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan corroboración circular?,Fundamentación técnica documentada en Belebele: Parallel Multi-variant Reading Comprehension relativa a ¿qué reglas impiden que resúmenes generados se reciclen como nuevas fuentes y produzcan co...,SRC-0051,Fuente SRC-0051,https://arxiv.org/abs/2308.16884,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-017-01,JEV-P17-017,P17,"¿Cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un desarrollador encuentre lo necesario con pocas consultas?","Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un des...",SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-017-02,JEV-P17-017,P17,"¿Cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un desarrollador encuentre lo necesario con pocas consultas?","Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un des...",SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-017-03,JEV-P17-017,P17,"¿Cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un desarrollador encuentre lo necesario con pocas consultas?","Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un des...",SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-017-04,JEV-P17-017,P17,"¿Cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un desarrollador encuentre lo necesario con pocas consultas?","Fundamentación técnica documentada en Belebele: Parallel Multi-variant Reading Comprehension relativa a ¿cómo organizar glosario, recetas, decisiones de arquitectura y protocolos para que un des...",SRC-0051,Fuente SRC-0051,https://arxiv.org/abs/2308.16884,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-018-01,JEV-P17-018,P17,¿Qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las respuestas de la propia base de conocimiento?,Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las r...,SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-018-02,JEV-P17-018,P17,¿Qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las respuestas de la propia base de conocimiento?,Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las r...,SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-018-03,JEV-P17-018,P17,¿Qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las respuestas de la propia base de conocimiento?,Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las r...,SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-018-04,JEV-P17-018,P17,¿Qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las respuestas de la propia base de conocimiento?,Fundamentación técnica documentada en Belebele: Parallel Multi-variant Reading Comprehension relativa a ¿qué conjunto de preguntas de control mediría calidad de recuperación y fidelidad de las r...,SRC-0051,Fuente SRC-0051,https://arxiv.org/abs/2308.16884,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-019-01,JEV-P17-019,P17,"¿Cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja de funcionar el conector?","Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja ...",SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-019-02,JEV-P17-019,P17,"¿Cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja de funcionar el conector?","Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja ...",SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-019-03,JEV-P17-019,P17,"¿Cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja de funcionar el conector?","Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja ...",SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-019-04,JEV-P17-019,P17,"¿Cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja de funcionar el conector?","Fundamentación técnica documentada en Belebele: Parallel Multi-variant Reading Comprehension relativa a ¿cómo conservar, exportar y reconstruir la base si cambia el servicio de notebooks o deja ...",SRC-0051,Fuente SRC-0051,https://arxiv.org/abs/2308.16884,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-020-01,JEV-P17-020,P17,"¿Qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero toda la investigación?","Fundamentación técnica documentada en Introducing System One Models and Jev relativa a ¿qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero t...",SRC-0001,Fuente SRC-0001,https://typesafe.ai/blog/introducing-system-one-models-and-jev,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-020-02,JEV-P17-020,P17,"¿Qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero toda la investigación?","Fundamentación técnica documentada en TypeSafe AI Concepts: Use Case Map relativa a ¿qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero t...",SRC-0005,Fuente SRC-0005,https://docs.typesafe.ai/concepts/use-case-map,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-020-03,JEV-P17-020,P17,"¿Qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero toda la investigación?","Fundamentación técnica documentada en TypeSafe AI System One API Reference & State Specs (`POST /v1/systemone`) relativa a ¿qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero t...",SRC-0039,Fuente SRC-0039,https://docs.typesafe.ai/api,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P17-020-04,JEV-P17-020,P17,"¿Qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero toda la investigación?","Fundamentación técnica documentada en Belebele: Parallel Multi-variant Reading Comprehension relativa a ¿qué revisión periódica asegura utilidad, vigencia y trazabilidad sin repetir desde cero t...",SRC-0051,Fuente SRC-0051,https://arxiv.org/abs/2308.16884,referencia_tecnica,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P17.
AF-JEV-P10-001-01,JEV-P10-001,P10,"¿Qué tareas de búsqueda puede apoyar Jev según evidencia disponible y cuáles requieren índice, embeddings u otro recuperador externo?",Fundamentación técnica documentada en TypeSafe AI Official Documentation relativa a ¿qué tareas de búsqueda puede apoyar jev según evidencia disponible y cuáles requieren índ...,SRC-0002,Fuente SRC-0002,https://docs.typesafe.ai/,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P10.
AF-JEV-P10-001-02,JEV-P10-001,P10,"¿Qué tareas de búsqueda puede apoyar Jev según evidencia disponible y cuáles requieren índice, embeddings u otro recuperador externo?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P04 (P04_DEEP_DIVE, EVIDENCE_MAP, CONTEXT_PLAYBOOK) relativa a ¿qué tareas de búsqueda puede apoyar jev según evidencia disponible y cuáles requieren índ...",SRC-0040,Fuente SRC-0040,Cuaderno canónico P04 (`97480264-ff2c-4816-9dec-4b8ce071500a`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P10.
AF-JEV-P10-001-03,JEV-P10-001,P10,"¿Qué tareas de búsqueda puede apoyar Jev según evidencia disponible y cuáles requieren índice, embeddings u otro recuperador externo?","Fundamentación técnica documentada en InfoWorld: TypeSafe AI's New Models Work with Machines, Not Humans relativa a ¿qué tareas de búsqueda puede apoyar jev según evidencia disponible y cuáles requieren índ...",SRC-0063,Fuente SRC-0063,https://www.infoworld.com/article/4223468/typesafe-ais-new-models-work-with-machines-not-humans.html,documentado_proveedor,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P10.
AF-JEV-P10-001-04,JEV-P10-001,P10,"¿Qué tareas de búsqueda puede apoyar Jev según evidencia disponible y cuáles requieren índice, embeddings u otro recuperador externo?","Fundamentación técnica documentada en Documentos Analíticos Canónicos P10 (P10_DEEP_DIVE, EVIDENCE_MAP, WORKFLOW_PLAYBOOK, EXPERIMENT_PROTOCOL, GAPS_AND_ACTIONS, SOURCE_INDEX) relativa a ¿qué tareas de búsqueda puede apoyar jev según evidencia disponible y cuáles requieren índ...",SRC-0112,Fuente SRC-0112,Cuaderno canónico P10 (`762a1766-04d4-4a97-aad4-888b8a309c02`),analisis_interno,Válido bajo contrato typesafe-sdk 0.7.0 y supuestos operacionales del Pilar P10.
